1.724361e+06 2.871501e+01 4.375294e+08 6.165621e+37 1.472969e+34
1.717293e+06 3.093470e+01 4.341592e+08 5.583694e+37 1.448966e+34
1.710640e+06 3.315438e+01 4.309985e+08 5.091577e+37 1.426644e+34
1.704345e+06 3.537407e+01 4.280174e+08 4.670757e+37 1.405758e+34
1.697580e+06 3.791085e+01 4.248251e+08 4.259286e+37 1.383573e+34
1.690447e+06 4.076473e+01 4.214709e+08 3.866883e+37 1.360464e+34
1.683728e+06 4.361861e+01 4.183227e+08 3.533675e+37 1.338963e+34
1.676664e+06 4.678959e+01 4.150247e+08 3.217370e+37 1.316632e+34
1.669317e+06 5.027767e+01 4.116077e+08 2.922200e+37 1.293705e+34
1.662290e+06 5.376575e+01 4.084012e+08 2.672406e+37 1.272061e+34
1.655017e+06 5.757092e+01 4.051024e+08 2.439706e+37 1.249942e+34
1.646980e+06 6.201029e+01 4.014719e+08 2.209813e+37 1.225841e+34
1.639383e+06 6.644966e+01 3.980533e+08 2.015334e+37 1.203377e+34
1.631674e+06 7.120613e+01 3.945986e+08 1.838003e+37 1.180903e+34
1.623937e+06 7.627970e+01 3.911451e+08 1.676949e+37 1.158663e+34
1.616248e+06 8.167037e+01 3.877268e+08 1.531483e+37 1.136874e+34
1.608153e+06 8.769523e+01 3.841431e+08 1.393487e+37 1.114270e+34
1.600105e+06 9.403718e+01 3.805949e+08 1.269312e+37 1.092129e+34
1.592125e+06 1.006962e+02 3.770921e+08 1.158395e+37 1.070506e+34
1.583884e+06 1.079895e+02 3.734901e+08 1.055064e+37 1.048513e+34
